"ProbeID","SampleVar","LogVarRatio","DiffLevene","t","P.Value","Adj.P.Value","Bonferroni","chr","pos","strand","Type","UCSC_RefGene_Name","DMR","Enhancer","DHS","DMR_Overlap","DMB_Overlap"
"cg01426303",0.0623486792288691,0.0308995299303827,0.00466539518116839,4.42029898079129,2.64227009624824e-05,0.0104065833294606,1,"chr1",227962723,"-","I","SNAP47","",NA,TRUE,"",""
"cg03977831",0.049390615373176,0.026299962817724,0.00357291412602727,4.41952064192402,2.65015471494984e-05,0.0104245008982206,1,"chr1",11979188,"-","I","","",TRUE,TRUE,"",""
"cg03062648",0.0459205866232051,0.0297466460060042,0.00334432322624857,4.4193448140163,2.6519390067691e-05,0.0104245008982206,1,"chr6",30036075,"+","II","PPP1R11","",NA,NA,"",""
"cg08659806",0.0426188591818281,0.0277243068356404,0.00331012583225665,4.41707896383633,2.67503682708182e-05,0.0105051559546541,1,"chr19",8592780,"+","II","MYO1F","",NA,NA,"",""
"cg06995558",0.173250348046083,0.0324412689166323,0.0134310554111012,4.41677691461946,2.67813052431887e-05,0.0105071729562056,1,"chr4",7044990,"-","I","CCDC96","",NA,NA,"",""
"cg06995558",0.173250348046083,0.0324412689166323,0.0134310554111012,4.41677691461946,2.67813052431887e-05,0.0105071729562056,1,"chr4",7044990,"-","I","TADA2B","",NA,NA,"",""
"cg11112590",0.351302137900184,0.0394286575932184,0.0335383679277936,4.41581607835543,2.68799475833442e-05,0.0105357235166397,1,"chr11",5728476,"-","II","TRIM22","",NA,NA,"",""
"cg03482617",0.132718733917763,0.0272086508620186,0.00928895434416898,4.41047249740359,2.74349717658281e-05,0.0107429282085458,1,"chr11",70936781,"+","II","SHANK2","",NA,NA,"",""
"cg09994724",0.0797932183720407,0.0238824396058091,0.00488095374858832,4.4098478155651,2.75005740204023e-05,0.0107582721082062,1,"chr11",123986111,"+","II","VWA5A","",TRUE,TRUE,"",""
"cg25795197",0.370461117941169,0.0563531996080216,0.0640853208702043,4.41862925247637,2.75468230923458e-05,0.0107637968812453,1,"chr3",88107754,"-","II","CGGBP1","",NA,NA,"",""
"cg10305000",0.0288872062985349,0.0328743807488478,0.00174089323503645,4.40921145391354,2.75675586376097e-05,0.0107637968812453,1,"chr16",1682412,"-","II","CRAMP1L","",NA,NA,"",""
"cg17289057",0.0437049411484945,0.0231824374104991,0.00281416330893462,4.40755008122193,2.77431814552099e-05,0.0108219932557482,1,"chr17",74473006,"+","I","RHBDF2","",NA,NA,"",""
"cg19126169",0.0878632541020326,0.0218759724455412,0.00518218572059235,4.40650588116969,2.78541157964609e-05,0.010854868871834,1,"chr11",71725590,"+","I","NUMA1","",NA,NA,"",""
"cg02368577",0.0717931663196055,0.0308443073145755,0.00583633018405651,4.40511173211354,2.80028962728053e-05,0.01090241632986,1,"chr2",3176148,"-","II","","",NA,NA,"",""
"cg16903735",0.0547702980680652,0.027723944839712,0.00302992424885927,4.40332656131903,2.81945266531874e-05,0.0109505618104954,1,"chr11",1903176,"+","I","LSP1","",NA,NA,"",""
"cg09606766",0.127168882167538,0.0292105241773741,0.00939632724600524,4.40331657347911,2.81956023591715e-05,0.0109505618104954,1,"chr11",27722971,"+","I","BDNF","",NA,NA,"",""
"cg04691233",0.0466363803688343,0.0391139862991846,0.00458479324779388,4.40629955405649,2.82128913172493e-05,0.0109505618104954,1,"chr11",133989435,"+","II","JAM3","",TRUE,NA,"",""
"cg23738585",0.0376838555740834,0.0343940375568145,0.00309946763013142,4.40295921371315,2.82341166557891e-05,0.0109505618104954,1,"chr17",9935595,"-","II","GAS7","",TRUE,NA,"",""
"cg13135047",0.214880680174517,0.0422833663132776,0.0188930223386074,4.40233834568819,2.83011512935857e-05,0.0109661171778793,1,"chr7",39706299,"-","II","RALA","",TRUE,NA,"",""
"cg03911745",0.186903560225955,0.0278897224520239,0.0132273399945153,4.40127853165165,2.84159338700496e-05,0.0109988062234841,1,"chr8",49486641,"-","II","","",TRUE,NA,"",""
"cg03597143",0.132124402474671,0.0256236008293267,0.00979910455379725,4.40106116836668,2.84395307774237e-05,0.0109988062234841,1,"chr1",46767790,"+","I","LRRC41","",NA,NA,"",""
"cg26156279",0.0321993189610255,0.0238173787616518,0.00176029171313526,4.3986972263135,2.86973848657621e-05,0.0110879997249695,1,"chr10",103374643,"-","II","FBXW4","",TRUE,NA,"",""
"cg02549182",0.0688744427585246,0.027342777105478,0.0043060056113829,4.39505112326685,2.90995264318417e-05,0.0112220835640432,1,"chr2",220361063,"-","II","","",TRUE,NA,"",""
"cg10727820",0.0740412439506531,0.0281585649770007,0.00662626635151174,4.39463664049608,2.91455841767603e-05,0.0112257349732235,1,"chr12",131272183,"+","I","","",NA,NA,"",""
"cg22842233",0.0492288263141758,0.0275621858987353,0.0029126433823232,4.39437861352501,2.91742919369629e-05,0.0112257349732235,1,"chr3",118892068,"-","II","UPK1B","",NA,NA,"",""
"cg10013142",0.0710875140139223,0.0224329960030557,0.00468114889639349,4.39422235121984,2.9191690759633e-05,0.0112257349732235,1,"chr14",104183439,"-","I","ZFYVE21","",NA,NA,"",""
"cg06859187",0.0826015878314616,0.0295531013381328,0.00588676559828932,4.3924032663108,2.93949730540993e-05,0.0112932436052118,1,"chr5",1463701,"-","II","LPCAT1","",NA,NA,"",""
"cg12988843",0.125923407452738,0.0262258226306437,0.00944012001523711,4.39118872598929,2.95314578810897e-05,0.011324313031029,1,"chr13",53029588,"-","I","CKAP2","",NA,NA,"",""
"cg04226314",0.0838873954332845,0.0265956386781968,0.00565944217507496,4.39014936912504,2.96487420337888e-05,0.0113585920551102,1,"chr12",125445693,"-","II","DHX37","",NA,NA,"",""
"cg00345425",0.167124844452933,0.0251474388701234,0.0105060717768102,4.38985582811486,2.96819474470418e-05,0.0113606259025195,1,"chr4",2070915,"-","II","","",NA,NA,"",""
"cg09356020",0.0338365897656781,0.0224458642804496,0.00184969914929179,4.38857677509504,2.98270537299577e-05,0.0114054452469875,1,"chr3",47364197,"+","II","KLHL18","",TRUE,NA,"",""
"cg20235510",0.0435986066712155,0.0282145610601474,0.00286742084187947,4.38754504326763,2.99446006991693e-05,0.0114396520950567,1,"chr6",28968251,"+","II","ZNF311","",NA,NA,"",""
"cg23226688",0.0202504927693309,0.0230665808314918,0.00126800236081258,4.38701532732307,3.00051257822845e-05,0.0114520313296188,1,"chr1",235256497,"-","II","","",NA,TRUE,"",""
"cg14471727",0.0819075642445266,0.0275200959964533,0.00553804960656893,4.38606042025728,3.01145314937485e-05,0.0114830261423648,1,"chr14",97263643,"+","I","VRK1","",NA,NA,"",""
"cg07420232",0.0728769424110376,0.0242069362524919,0.00404636826861244,4.38420081061095,3.03286972574139e-05,0.0115538718426628,1,"chr1",22102041,"+","II","USP48","",TRUE,NA,"",""
"cg14382259",0.225731933286153,0.0243492392402167,0.0160698529839421,4.38298467508402,3.04695504549212e-05,0.0115966824269276,1,"chr7",74071764,"+","I","GTF2I","",NA,NA,"",""
"cg23477849",0.0552788341481773,0.0309069800739434,0.00454197683794825,4.38059459245313,3.07482130075707e-05,0.0116905275132301,1,"chr19",5698492,"-","I","LONP1","",NA,NA,"",""
"cg17777228",0.055212804318761,0.0237549677725515,0.00362906490985228,4.38037843689558,3.07735358035726e-05,0.0116905275132301,1,"chr17",651216,"-","II","GEMIN4","",NA,NA,"",""
"cg22980804",0.0181492649994243,0.0258264846197668,0.00120010849325756,4.3792555482632,3.0905407376661e-05,0.0117296822045469,1,"chr12",52818037,"+","I","KRT75","",NA,NA,"",""
"cg24365867",0.0229320644745207,0.0237506259806356,0.0014332982971227,4.37807792252191,3.10442932528031e-05,0.0117714236765035,1,"chr11",10715595,"-","II","MRVI1","",NA,NA,"",""
"cg12436377",0.136286484184507,0.0312351967429173,0.0116780156318946,4.3761822734051,3.12691271771153e-05,0.0118456470890564,1,"chr5",87440296,"-","I","","",TRUE,NA,"",""
"cg03655174",0.101810745214996,0.03055675657377,0.00673433943797778,4.37500689779064,3.14093214458749e-05,0.011887698396784,1,"chr8",30505290,"-","II","GTF2E2","",TRUE,NA,"",""
"cg14505694",0.0378945858446713,0.0297898669398212,0.0023280054846364,4.37282072406188,3.16716952103779e-05,0.0119594520099031,1,"chr17",77924275,"-","II","TBC1D16","",NA,NA,"",""
"cg15674367",0.151453082391973,0.0264655222597223,0.00954568665256194,4.37276097946744,3.16788950748792e-05,0.0119594520099031,1,"chr1",93914789,"-","I","FNBP1L","",NA,NA,"",""
"cg14198223",0.156469911412747,0.0285851221749963,0.0113927169733321,4.37269367614774,3.16870077391163e-05,0.0119594520099031,1,"chr19",36870032,"+","I","","",NA,NA,"",""
"cg06071246",0.0437134294988502,0.0227839974374247,0.00231235879974107,4.37206165713197,3.17632884770447e-05,0.0119771420024816,1,"chr16",87863856,"+","II","SLC7A5","",NA,NA,"",""
"cg00081347",0.0604781505651156,0.0326834411257273,0.00526508170142027,4.3718140001919,3.17932274271406e-05,0.0119773411014396,1,"chr17",78188837,"+","I","SGSH","",NA,NA,"",""
"cg19995471",0.125637296529167,0.0261390412905383,0.00852406840249623,4.37119154240877,3.18685959102141e-05,0.0119946385093082,1,"chr6",90052148,"-","I","UBE2J1","",NA,NA,"",""
"cg13774987",0.0282727593679589,0.0229068917255202,0.00152405300098737,4.3695291486758,3.20707282439733e-05,0.0120560826998188,1,"chr2",228579338,"-","II","SLC19A3","",NA,NA,"",""
"cg16558659",0.00912391368996816,0.0306360866015799,0.000723501430668374,4.36929006993607,3.20998996810128e-05,0.0120560826998188,1,"chr16",3614459,"+","I","NLRC3","",NA,NA,"",""
"cg03387585",0.0490994426317172,0.0241356109536178,0.00285151958924375,4.36912005281102,3.2120660074264e-05,0.0120560826998188,1,"chr11",126455596,"-","I","KIRREL3","",NA,TRUE,"",""
"cg19964761",0.068021439944085,0.0346526217220919,0.00563755543343999,4.36776828907667,3.22861825164339e-05,0.0121070508786142,1,"chr11",111126790,"-","I","C11orf53","",NA,NA,"",""
"cg22852489",0.0517306263080585,0.0282247986381193,0.00352973969933745,4.36596635247745,3.25081088273278e-05,0.0121790568049216,1,"chr19",12904394,"-","II","","",NA,NA,"",""
"cg03701427",0.211143710776222,0.0263455266420843,0.0151378510941103,4.36546758709165,3.25697964038077e-05,0.0121909526261793,1,"chr10",82117089,"-","I","DYDC1","",TRUE,NA,"",""
"cg03701427",0.211143710776222,0.0263455266420843,0.0151378510941103,4.36546758709165,3.25697964038077e-05,0.0121909526261793,1,"chr10",82117089,"-","I","DYDC2","",TRUE,NA,"",""
"cg21407906",0.0422813026796839,0.0264507053663215,0.00297765541558989,4.36415873609737,3.27322134970884e-05,0.0122404952771054,1,"chr20",61427925,"-","I","C20orf20","",NA,NA,"",""
"cg21935449",0.0589360632218696,0.0300764564603152,0.00469279633442148,4.36147542576566,3.30676364670907e-05,0.0123545847178848,1,"chr2",97274764,"+","II","KIAA1310","",TRUE,NA,"",""
"cg07360028",0.0774988325834877,0.0280367643957453,0.00490156944721194,4.36080103155546,3.31524582238137e-05,0.0123749223093713,1,"chr12",13364332,"-","II","EMP1","",TRUE,NA,"",""
"cg16733855",0.117390663040881,0.0256368357319447,0.00758986230219031,4.35783652160322,3.35278151934903e-05,0.0125035723326119,1,"chr4",122686602,"-","I","LOC100192379","RDMR",NA,NA,"",""
"cg16733855",0.117390663040881,0.0256368357319447,0.00758986230219031,4.35783652160322,3.35278151934903e-05,0.0125035723326119,1,"chr4",122686602,"-","I","TMEM155","RDMR",NA,NA,"","Yes"
"cg23036947",0.035716363545959,0.0296121531382597,0.00223055358198181,4.35168411754908,3.43199439861251e-05,0.0127872720117599,1,"chr1",1294018,"-","I","MXRA8","",NA,NA,"",""
"cg07529241",0.108056588497436,0.0379531119683522,0.0104973630688036,4.35071637324148,3.44461742972219e-05,0.0128212289087414,1,"chr12",133189335,"-","II","","",NA,NA,"",""
"cg01888592",0.129945221358553,0.0253544052795791,0.00820858300629015,4.35050314319396,3.44740476893826e-05,0.0128212289087414,1,"chr5",6714537,"+","I","POLS","",NA,NA,"",""
"cg25288660",0.0644072210581076,0.0208234713444667,0.00382378830695928,4.34914969915585,3.46514777300744e-05,0.0128718856152319,1,"chr7",2613345,"-","II","IQCE","",NA,NA,"",""
"cg25310555",0.0583520105268744,0.027218644963807,0.0042601623723627,4.34898240854697,3.46734698124929e-05,0.0128718856152319,1,"chr13",110434682,"-","II","IRS2","",NA,NA,"",""
"cg06641889",0.0982551558240137,0.0291185191739722,0.00734413382795431,4.34634970948941,3.50213439099148e-05,0.0129884922228743,1,"chr10",134188633,"+","I","LRRC27","",TRUE,NA,"",""
"cg15793563",0.0962657903583771,0.0275838046039671,0.00605796499188845,4.34612369451666,3.50513650465913e-05,0.0129884922228743,1,"chr11",910950,"-","I","CHID1","",NA,NA,"",""
"cg05613017",0.104293243305797,0.0268586694962588,0.00689077012104073,4.34567307051032,3.51112946845882e-05,0.0129988715987694,1,"chr12",65589446,"+","II","LEMD3","",TRUE,NA,"",""
"cg19026320",0.0567627081881968,0.0292630399659937,0.00420523766160658,4.34478843418697,3.52292323667652e-05,0.0130306882999762,1,"chr21",31588354,"+","II","CLDN8","",NA,NA,"",""
"cg05196835",0.066849330864367,0.0279739521886919,0.00447414133816013,4.34452061613301,3.52650125537157e-05,0.0130320861863773,1,"chr4",38005666,"+","II","TBC1D1","",TRUE,NA,"",""
"cg16146718",0.119600775986684,0.0286967621437549,0.00926556670109965,4.34399857307421,3.53348577054931e-05,0.0130460587369381,1,"chr8",145537915,"+","I","HSF1","",TRUE,NA,"",""
"cg11841127",0.045984845623177,0.0493445829337175,0.00551849080305727,4.35156806136326,3.58437823309655e-05,0.0132219726089173,1,"chr1",205317528,"+","II","KLHDC8A","RDMR",NA,NA,"",""
"cg14425796",0.26694389112554,0.025738118841648,0.0178739753745691,4.33626523573834,3.63852778696658e-05,0.0134095718958557,1,"chr6",37321643,"-","I","RNF8","",NA,NA,"",""
"cg09725546",0.134911792817947,0.0267491787944403,0.0103547608903953,4.33346585175007,3.67728927459001e-05,0.0135401714418925,1,"chr7",132261376,"-","I","PLXNA4","DMR",NA,NA,"",""
"cg10585600",0.20923967710895,0.0315092757238142,0.0164556355989561,4.33236088777788,3.6926984542626e-05,0.0135846270208885,1,"chr15",102264760,"-","I","TARSL2","",NA,NA,"",""
"cg00573654",0.0651393151609569,0.0221457273591836,0.00394387575505158,4.33003773793736,3.72529910569277e-05,0.0136915356508286,1,"chr7",135821882,"-","II","","",TRUE,NA,"",""
"cg01553986",0.0818250758218759,0.0270455500898963,0.00576506309017595,4.32968373837692,3.73029107187926e-05,0.0136915356508286,1,"chr11",33722331,"-","I","C11orf91","",TRUE,NA,"",""
"cg24464101",0.0414262050018459,0.0296627375403878,0.00372164345687946,4.33192893297671,3.73184541154249e-05,0.0136915356508286,1,"chr4",38690487,"+","I","KLF3","",NA,NA,"",""
"cg11384512",0.133856817480293,0.030862752896144,0.00945878065267054,4.32657107177799,3.77446333691034e-05,0.013835429557036,1,"chr1",236767612,"-","I","HEATR1","",NA,NA,"",""
"cg24482053",0.0221890087573484,0.0225313283307046,0.00141246865903592,4.3256350995825,3.78784419540032e-05,0.0138636327305359,1,"chr14",75518003,"+","II","MLH3","",NA,NA,"",""
"cg26690462",0.0280124799280735,0.0263703806022684,0.00169114322412387,4.32555677240819,3.78896604936301e-05,0.0138636327305359,1,"chr3",11602331,"-","II","VGLL4","",TRUE,NA,"",""
"cg15924831",0.0719910235466349,0.0478271531415979,0.00885415466064634,4.33544924195393,3.79894390208198e-05,0.0138876634975563,1,"chr5",149529665,"-","II","PDGFRB","",TRUE,NA,"",""
"cg23028129",0.101801066147412,0.0262271301469463,0.00638057334365907,4.32368038074089,3.81593695791825e-05,0.0139372733872609,1,"chr19",36379165,"+","II","NFKBID","",NA,NA,"",""
"cg00095027",0.224322379239784,0.0298955620977678,0.0149191735227138,4.32334418622702,3.82078887282413e-05,0.0139386214023127,1,"chr7",87563525,"+","I","ADAM22","",NA,TRUE,"",""
"cg01592108",0.195153521722595,0.0262996624425977,0.0118257323821105,4.32318063120121,3.82315142787276e-05,0.0139386214023127,1,"chr2",175830522,"-","II","CHN1","",TRUE,NA,"",""
"cg15883181",0.0511209303476845,0.0254147531847103,0.00335174163407149,4.32294384233518,3.82657434318488e-05,0.0139386222011892,1,"chr17",78336395,"-","I","LOC100294362","",TRUE,NA,"",""
"cg15883181",0.0511209303476845,0.0254147531847103,0.00335174163407149,4.32294384233518,3.82657434318488e-05,0.0139386222011892,1,"chr17",78336395,"-","I","RNF213","",TRUE,NA,"",""
"cg13543572",0.0209234162269759,0.0232388017121487,0.00124202381753442,4.32210415861206,3.83873627652355e-05,0.0139704271670038,1,"chr19",2335085,"-","II","SPPL2B","",NA,TRUE,"",""
"cg04771029",0.0977085852524251,0.022134949526494,0.00579399272935279,4.32099913626306,3.85479817263354e-05,0.014016355916263,1,"chr11",798353,"+","I","","",NA,NA,"",""
"cg22256295",0.0354588712147111,0.0241452289725962,0.0019828666105482,4.31978306685343,3.8725490749561e-05,0.0140683386069063,1,"chr4",190903822,"+","II","TUBB4Q","",NA,NA,"",""
"cg13726644",0.0761943134451069,0.0301793314635996,0.00510171141445975,4.31852689060636,3.89096816404635e-05,0.0141226538867594,1,"chr14",73316908,"-","II","DPF3","",TRUE,NA,"",""
"cg10900075",0.197810219109175,0.0297677368692563,0.0153875419377496,4.3172020546366,3.91048551328116e-05,0.0141808551283538,1,"chr12",66587084,"+","II","IRAK3","",NA,NA,"",""
"cg22954645",0.0904415425726037,0.0252598981813838,0.00598209873023256,4.31618363095909,3.92555296412231e-05,0.0142228302016204,1,"chr6",168972438,"-","II","SMOC2","",NA,NA,"",""
"cg26977737",0.0518974889730985,0.0315533179471337,0.00448033499934386,4.31589220271835,3.9298748990277e-05,0.0142258327444883,1,"chr21",22175522,"-","II","C21orf131","",NA,NA,"",""
"cg18216292",0.0149582388148237,0.0255897137384382,0.000941401877332073,4.31552259044326,3.9353629171119e-05,0.0142330473332821,1,"chr1",155920810,"+","I","ARHGEF2","",NA,NA,"",""
"cg11590780",0.104068278575185,0.0226751747594117,0.00624528042019897,4.31138382718026,3.9973222544355e-05,0.0144390229541013,1,"chr7",128470419,"+","I","FLNC","",NA,NA,"",""
"cg14649073",0.0492628433107729,0.0285921760335107,0.0030518564229958,4.31124576492386,3.99940523970481e-05,0.0144390229541013,1,"chr13",113437118,"-","II","ATP11A","",TRUE,NA,"",""
"cg18295838",0.154793829806157,0.0309360395434653,0.0118618200230034,4.30973890462998,4.02220782227611e-05,0.0145084848162227,1,"chr4",15005434,"+","I","CPEB2","",NA,NA,"",""
"cg13503364",0.110686034328636,0.0236387718932683,0.00656924420878253,4.30757618784358,4.05515431552384e-05,0.0146143814036128,1,"chr15",41673030,"-","II","NUSAP1","",NA,NA,"",""
"cg03786920",0.118126901796263,0.0241442769699572,0.00716373310326371,4.30714431961362,4.06176441926148e-05,0.0146241683445566,1,"chr20",2113886,"-","II","STK35","",TRUE,NA,"","Yes"
"cg21314318",0.0365204273590903,0.0299899806798502,0.00249339155171105,4.30692977676959,4.06505203700955e-05,0.0146241683445566,1,"chr15",100651510,"-","II","ADAMTS17","DMR",TRUE,TRUE,"",""
"cg01370437",0.0278846458995574,0.0256942138288998,0.00168925495021932,4.30617314345608,4.07666704438094e-05,0.0146425665463363,1,"chr7",158264691,"+","I","PTPRN2","",NA,NA,"Yes",""
"cg01019985",0.0519913514459252,0.0280165840510007,0.0036718979268903,4.30609696494894,4.07783822457188e-05,0.0146425665463363,1,"chr1",247752006,"-","II","OR2G2","",NA,NA,"",""
"cg10926148",0.159052836615876,0.0332554008230768,0.012283752753985,4.30574002961156,4.08333012539055e-05,0.0146425665463363,1,"chr12",53074313,"+","II","KRT1","",NA,NA,"",""
"cg25478132",0.0463533537466714,0.0226646562133592,0.00264591946514179,4.30566091539507,4.08454836242864e-05,0.0146425665463363,1,"chr10",102854188,"+","I","TLX1NB","",TRUE,NA,"",""
"cg14712262",0.0399623646775959,0.0282966335435188,0.00296192178737365,4.30503302017655,4.0942294137327e-05,0.0146643630666483,1,"chr4",2299172,"-","II","ZFYVE28","",NA,NA,"",""
