Probe_ID,SampleVar,LogVarRatio,DiffLevene,t,P.Value,Adj.P.Value,Bonferroni,chr,pos,strand,UCSC_RefGene_Name,UCSC_RefGene_Accession,UCSC_RefGene_Group,Phantom,DMR,Enhancer,HMM_Island,Regulatory_Feature_Name,Regulatory_Feature_Group,DHS,Probe_SNPs,Probe_SNPs_10,Islands_Name,Relation_to_Island
cg10763598,0.365018579,0.833798165,0.211935533,2.234617645,0.026601299,0.994999996,1,chr19,19431466,+,KIAA0892;SF4,NM_015329;NM_172231,TSS200;TSS200,,,,19:19291845-19293241,19:19430819-19432773,Promoter_Associated,,rs4539728,,chr19:19430966-19432194,Island
cg11404203,0.065590674,-0.927991637,-0.090898917,-2.235456143,0.026601694,0.994999996,1,chr12,42850338,-,,,,,,,,,,,,,,OpenSea
cg02971793,0.208096833,0.610759903,0.159352549,2.234570373,0.026604461,0.994999996,1,chr7,23222205,+,NUPL2,NM_007342,Body,,,,,7:23221103-23222273,Promoter_Associated,,rs11976321,,chr7:23221406-23221980,S_Shore
cg20928986,0.030384767,0.623915917,0.062975472,2.234545125,0.02660615,0.994999996,1,chr2,231044540,+,SP110;SP110;SP110,NM_004509;NM_004510;NM_080424,Body;Body;Body,,,TRUE,,,,,,,,OpenSea
cg25139619,0.050297907,0.533401065,0.08036836,2.234494529,0.026609536,0.994999996,1,chr13,91999408,+,MIR17HG;MIR17HG,NR_027349;NR_027350,TSS1500;TSS1500,,,,,,,,,,chr13:91999541-92001441,N_Shore
cg19837427,0.068103285,0.685485087,0.092970887,2.234289145,0.026623281,0.994999996,1,chr2,216670014,-,,,,,,,,,,,,,,OpenSea
cg26647332,0.105467007,0.598429361,0.117961929,2.234287162,0.026623414,0.994999996,1,chr10,31073467,+,,,,,,,10:31113346-31113474,,,,,,chr10:31073835-31074433,N_Shore
cg03053346,0.090049898,0.82166134,0.105743321,2.234254814,0.026625579,0.994999996,1,chr22,38878715,-,KDELR3,NM_006855,3'UTR,,,,,,,,,,,OpenSea
cg01674036,0.091754011,-0.696793822,-0.110058111,-2.234248558,0.026625998,0.994999996,1,chr10,74058002,+,,,,,,TRUE,10:73727054-73728009,10:74057604-74058122,Unclassified,,rs35413271,,chr10:74057609-74058037,Island
cg21984310,0.029613319,0.786569144,0.061439097,2.234219287,0.026627957,0.994999996,1,chr9,35829279,+,C9orf128;TMEM8B;TMEM8B;TMEM8B;TMEM8B;TMEM8B,NM_001012446;NM_001042589;NM_001042590;NM_001042589;NM_016446;NM_016446,TSS1500;5'UTR;TSS1500;1stExon;1stExon;5'UTR,high-CpG:35819208-35819375,,,9:35818781-35819440,9:35828686-35830097,Promoter_Associated,,,,chr9:35828737-35829423,Island
cg18581221,0.02920258,1.135730715,0.059914772,2.234195764,0.026632632,0.994999996,1,chr2,152118200,+,RBM43,NM_198557,Body,,,TRUE,2:151826018-151826764,2:152117064-152119036,Promoter_Associated,,,,chr2:152117883-152118479,Island
cg17786042,0.168015458,0.374198709,0.148026453,2.23402666,0.026640856,0.994999996,1,chr8,19125368,-,,,,,,TRUE,,8:19124972-19126181,Unclassified,TRUE,,,,OpenSea
cg24178897,0.068925758,-0.941032691,-0.09124207,-2.233951324,0.026645903,0.994999996,1,chr14,69170010,+,,,,,,TRUE,,,,TRUE,,,,OpenSea
cg13925890,0.237734407,0.577871626,0.172451089,2.23389386,0.026649752,0.994999996,1,chr5,170863162,+,FGF18,NM_003862,Body,,,,5:170795732-170795790,,,,,,,OpenSea
cg12693641,0.012816771,0.749509244,0.043058473,2.233823979,0.026654435,0.994999996,1,chr11,61349543,-,SYT7,NM_004200,TSS1500,,RDMR,,,11:61348553-61349764,Unclassified,,,,chr11:61347808-61349038,S_Shore
cg04209315,0.019255464,-0.718266688,-0.051259543,-2.23380848,0.026655473,0.994999996,1,chr20,48531604,-,SPATA2;SPATA2,NM_001135773;NM_006038,TSS1500;5'UTR,,,,20:47965011-47966017,20:48530602-48531619,Promoter_Associated,,,,chr20:48531603-48532316,Island
cg23813012,0.066315955,0.730359851,0.087490774,2.23379581,0.026656322,0.994999996,1,chr1,14026482,-,PRDM2,NM_001135610,TSS1500,,,,1:13899046-13899787,,,TRUE,,,chr1:14026481-14027200,Island
cg10387769,0.033452534,0.428912229,0.060548449,2.233775613,0.026657676,0.994999996,1,chr4,38869641,-,MIR574;FAM114A1,NR_030300;NM_138389,TSS200;5'UTR,,,,4:38545431-38546393,4:38869087-38869876,Unclassified,,,,chr4:38869401-38869780,Island
cg00960050,0.168854775,1.128655098,0.149399242,2.236737704,0.026657894,0.994999996,1,chr16,30904993,+,MIR762;BCL7C,NR_031576;NM_004765,TSS1500;Body,,,,,16:30904690-30905948,Promoter_Associated,,,,chr16:30905549-30905783,N_Shore
cg25599129,0.034037424,-0.511805138,-0.065399196,-2.233755533,0.026659021,0.994999996,1,chr1,116022006,+,,,,,,,1:115823425-115823615,,,,,,,OpenSea
cg05457941,0.203474621,-2.657734897,-0.236704079,-2.271040813,0.026659106,0.994999996,1,chr1,149858211,+,HIST2H2BE;HIST2H2AC;HIST2H2BE,NM_003528;NM_003517;NM_003528,1stExon;TSS1500;5'UTR,,,,1:148124394-148125001,1:149858089-149858644,Promoter_Associated,,,,chr1:149857769-149859470,Island
cg10635789,0.127246498,1.13789216,0.12947657,2.238357115,0.026661432,0.994999996,1,chr4,668276,-,ATP5I,NM_007100,TSS200,high-CpG:658250-658361,,,4:657274-658657,4:667070-668394,Promoter_Associated,,,,chr4:668051-668726,Island
cg16378520,0.082572399,0.867175789,0.102298859,2.234766917,0.026661639,0.994999996,1,chr7,201781,-,FAM20C,NM_020223,Body,,,,7:296864-296929,,,,,,,OpenSea
cg00925037,0.042950605,0.607804047,0.074497844,2.233629727,0.026667454,0.994999996,1,chr6,33375648,+,KIFC1,NM_002263,Body,,,,,6:33374649-33375828,Gene_Associated,,,,chr6:33377929-33379167,N_Shelf
cg01907658,0.190327327,0.593864561,0.151378256,2.233605079,0.026669106,0.994999996,1,chr5,132299243,-,AFF4;AFF4,NM_014423;NM_014423,5'UTR;1stExon,high-CpG:132326872-132327254,,,5:132326689-132327711,5:132299122-132299900,Promoter_Associated,,,,chr5:132298789-132299740,Island
cg03286076,0.076085985,0.612448018,0.099418163,2.233600081,0.026669441,0.994999996,1,chr16,1264599,+,CACNA1H;CACNA1H,NM_021098;NM_001005407,Body;Body,,,,,16:1264488-1264905,Unclassified_Cell_type_specific,,,,chr16:1265151-1265661,N_Shore
cg06179152,0.167222196,0.381720208,0.141446616,2.23358602,0.026670384,0.994999996,1,chr16,1069368,-,,,,,,,16:1009296-1009478,,,TRUE,,,chr16:1069294-1070214,Island
cg25090291,0.021268252,0.501357469,0.053709067,2.233547873,0.026672941,0.994999996,1,chr9,37037209,-,,,,,,,9:37026423-37028324,,,,,,chr9:37034135-37038341,Island
cg16642791,0.114054757,-0.693004288,-0.122982957,-2.233476914,0.0266777,0.994999996,1,chr16,54966471,+,IRX5,NM_005853,Body,,,,16:53523518-53525278,,,,,,chr16:54962422-54967805,Island
cg07243041,0.031015326,0.535376347,0.063867633,2.233475877,0.026677769,0.994999996,1,chr16,1135931,-,,,,,,,,,,,,,chr16:1139732-1139937,N_Shelf
cg04943085,0.406165851,0.778782633,0.231601654,2.235478111,0.026678346,0.994999996,1,chr2,73340257,-,RAB11FIP5,NM_015470,TSS200,,,,2:73192801-73194241,,,,,,chr2:73339292-73340733,Island
cg12926104,0.043836791,0.466860943,0.073305047,2.233383055,0.026683994,0.994999996,1,chr7,19157339,-,TWIST1,NM_000474,TSS200,,CDMR,,7:19122530-19124875,,,TRUE,,,chr7:19156050-19158042,Island
cg01176363,0.245916601,0.78354408,0.178892025,2.233342618,0.026686707,0.994999996,1,chr20,62369445,+,LIME1,NM_017806,Body,high-CpG:61839639-61840025,,,20:61839414-61840620,,,,,,chr20:62368955-62371962,Island
cg13992109,0.124618792,0.543106598,0.122801324,2.23326877,0.026691661,0.994999996,1,chr15,101695531,-,,,,,,,15:99513054-99513313,,,,,rs62019683,,OpenSea
cg18449120,0.021986446,-0.81445874,-0.053412902,-2.233251764,0.026692801,0.994999996,1,chr2,5832882,-,SOX11,NM_003108,1stExon,,,,2:5748446-5751750,,,,,,chr2:5832041-5834208,Island
cg22802813,0.115762685,-0.734739169,-0.117721191,-2.233238203,0.026693711,0.994999996,1,chr12,95942761,+,USP44;USP44,NM_001042403;NM_032147,TSS200;5'UTR,,DMR,,12:94466000-94467039,12:95941391-95943244,Promoter_Associated_Cell_type_specific,TRUE,,,chr12:95941906-95942979,Island
cg03599547,0.156742114,0.893080213,0.141655771,2.2332032,0.02669606,0.994999996,1,chr12,56123102,-,CD63;CD63,NM_001780;NM_001040034,TSS200;TSS200,,,,12:54408387-54409439,12:56122714-56123177,Promoter_Associated,,,,chr12:56122017-56123186,Island
cg19303434,0.067631135,-0.896510863,-0.090890925,-2.233187617,0.026697106,0.994999996,1,chr4,41992264,+,SLC30A9,NM_006345,TSS1500,,,,4:41686896-41687028,4:41991878-41993649,Promoter_Associated,,,,chr4:41992477-41993125,N_Shore
cg16149919,0.069060836,-0.990031428,-0.093982858,-2.233131682,0.026700859,0.994999996,1,chr15,99548954,+,LOC145814;LOC145814,NM_001167902;NM_001102612,5'UTR;TSS200,,,,,,,TRUE,,,,OpenSea
cg17295739,0.062713973,-0.992814731,-0.089396719,-2.233054087,0.026706067,0.994999996,1,chr6,32049513,-,TNXB,NM_019105,Body,,,TRUE,,,,TRUE,,,chr6:32046815-32047094,S_Shelf
cg00344358,0.060052055,0.898737239,0.087119029,2.233032362,0.026707525,0.994999996,1,chr12,56135693,-,GDF11,NM_005811,TSS1500,,,,,,,,,,chr12:56136783-56137784,N_Shore
cg00344900,0.307146732,0.483456523,0.198006968,2.233000276,0.026709679,0.994999996,1,chr3,126006749,-,,,,,,TRUE,3:127489355-127489647,,,TRUE,,,chr3:126006743-126006957,Island
cg13797282,0.028845655,-0.402912634,-0.059603209,-2.232989794,0.026710383,0.994999996,1,chr22,37914859,-,CARD10,NM_014550,Body,,,,22:36244787-36245829,,,,,,chr22:37914768-37915883,Island
cg13297398,0.09318223,-0.657337049,-0.109789129,-2.232985423,0.026710676,0.994999996,1,chr22,37156309,+,RABL4,NM_006860,Body,,,,22:35485708-35486260,,,,rs36033673,,,OpenSea
cg20584484,0.082418384,-0.596600607,-0.104843656,-2.232973064,0.026711506,0.994999996,1,chr17,5182833,+,,,,,,,,,,,,,chr17:5185519-5185873,N_Shelf
cg08840665,0.029837013,-1.206932427,-0.060079411,-2.232924081,0.026714794,0.994999996,1,chr17,7756882,+,KDM6B,NM_001080424,3'UTR,,,,17:7697276-7697668,,,,,,chr17:7756572-7757652,Island
cg24971162,0.069838963,-0.980511182,-0.094497794,-2.232908885,0.026715814,0.994999996,1,chr7,158800986,+,LOC154822,NR_024394,TSS200,,,,,,,,,,chr7:158798591-158799434,S_Shore
cg18623649,0.092286224,0.64166794,0.109156848,2.232906634,0.026715966,0.994999996,1,chr10,125034066,+,,,,,,TRUE,10:125023922-125024066,,,,,,,OpenSea
cg09694921,0.049136429,0.691742619,0.07986439,2.232849657,0.026719791,0.994999996,1,chr11,126215608,+,DCPS,NM_014026,3'UTR,,,TRUE,,,,,,,,OpenSea
cg01578265,0.137308286,-0.961803536,-0.132915173,-2.232753146,0.026726273,0.994999996,1,chr5,114110567,-,,,,,,,,,,,,rs78261644,,OpenSea
cg03309786,0.588799929,-1.040504723,-0.281396022,-2.240506052,0.026727906,0.994999996,1,chr2,232574968,+,PTMA;PTMA,NM_002823;NM_001099285,Body;Body,,,,2:232279129-232284237,2:232574879-232576496,Promoter_Associated,,,,chr2:232571137-232575833,Island
cg16259317,0.057523887,0.737739227,0.08523162,2.232705905,0.026729446,0.994999996,1,chr10,80733297,-,LOC283050;LOC283050;LOC283050,NR_024431;NR_024429;NR_015429,Body;Body;Body,,,,10:80403081-80404012,10:80733273-80733772,Unclassified,,,,chr10:80733751-80734013,N_Shore
cg04816699,0.059395955,0.769966873,0.088257548,2.232694718,0.026730197,0.994999996,1,chr7,4921827,-,RADIL,NM_018059,5'UTR,,,TRUE,,,,,,,chr7:4922707-4923576,N_Shore
cg06899186,0.171235285,0.970640033,0.148993549,2.232645477,0.026733505,0.994999996,1,chr7,148394994,-,CUL1,NM_003592,TSS1500,,CDMR,,,7:148394935-148395018,Promoter_Associated,,,,chr7:148395430-148397002,N_Shore
cg03307776,0.039618304,-0.75803562,-0.06996921,-2.232629769,0.026734561,0.994999996,1,chr6,169855153,+,,,,,,,,,,,rs74480966,,chr6:169852315-169852680,S_Shelf
cg03317463,0.035297097,0.420387105,0.067199066,2.232609717,0.026735908,0.994999996,1,chr16,67193191,+,FBXL8;TRADD,NM_018378;NM_003789,TSS1500;5'UTR,,,,16:65750547-65751734,,,,,,chr16:67193005-67193219,Island
cg24640510,0.107277072,0.586091219,0.114231033,2.232584264,0.026737618,0.994999996,1,chr15,80988694,-,FAM108C1,NM_021214,Body,,,,15:78774008-78775750,,,TRUE,,,chr15:80987196-80988664,S_Shore
cg07541023,0.310938996,0.846254118,0.200447661,2.232533608,0.026741022,0.994999996,1,chr7,19748670,+,TWISTNB,NM_001002926,TSS200,high-CpG:19715127-19715216,,,7:19714747-19715386,7:19748036-19749464,Promoter_Associated,TRUE,rs2072185,,chr7:19748397-19748861,Island
cg17126573,0.329497093,0.974243583,0.205903522,2.23250745,0.026742779,0.994999996,1,chr1,244627384,-,C1orf101;C1orf101,NM_001130957;NM_173807,Body;Body,,,,,,,,,,chr1:244624501-244624920,S_Shelf
cg27190014,0.050341514,0.552714752,0.081375393,2.232493333,0.026743728,0.994999996,1,chr8,128971471,-,MIR1205;PVT1,NR_031610;NR_003367,TSS1500;Body,,,,,,,,,,,OpenSea
cg17892680,0.101780754,-0.742816196,-0.11201819,-2.23249106,0.026743881,0.994999996,1,chr10,133878370,-,,,,,,,10:133727862-133728376,,,,,,chr10:133879005-133879255,N_Shore
cg20839768,0.02011626,-0.482345597,-0.05027598,-2.232384547,0.02675104,0.994999996,1,chr12,56511953,+,ZC3H10,NM_032786,TSS200,,,,12:54797996-54798753,12:56511592-56512541,Promoter_Associated,,rs76978818,,chr12:56511861-56512409,Island
cg06201247,0.152055919,0.809702349,0.138002231,2.232371686,0.026751904,0.994999996,1,chr13,77570145,-,CLN5,NM_006493,Body,,,,,,,,,,chr13:77566089-77566599,S_Shelf
cg07434579,0.035171457,-0.590268865,-0.067238201,-2.232364152,0.026752411,0.994999996,1,chr4,39639626,-,C4orf34,NM_174921,5'UTR,,,,4:39315985-39316129,,,,,,chr4:39640156-39640923,N_Shore
cg18783374,0.025295726,0.419422767,0.055599803,2.23232301,0.026755176,0.994999996,1,chr17,55474945,+,MSI2;MSI2,NM_138962;NM_170721,Body;Body,,,TRUE,,,,,,,,OpenSea
cg24528693,0.077072052,0.378417996,0.097779243,2.232273856,0.026758481,0.994999996,1,chr7,2041372,-,MAD1L1;MAD1L1;MAD1L1,NM_003550;NM_001013837;NM_001013836,Body;Body;Body,,,,7:2007842-2008032,,,,,,chr7:2044583-2044788,N_Shelf
cg05941212,0.042520414,-0.866997734,-0.073282445,-2.232256854,0.026759624,0.994999996,1,chr1,1551902,+,MIB2;MIB2;MIB2;MIB2;MIB2;MIB2,NM_001170687;NM_001170688;NM_080875;NM_001170689;NM_001170686;NR_033183,Body;Body;Body;5'UTR;Body;Body,,,,1:1540319-1542459,,,,rs7418389,,chr1:1550453-1552015,Island
cg25732104,0.074855226,0.652537323,0.098891596,2.23219089,0.02676406,0.994999996,1,chr1,35220710,+,GJB5,NM_005268,TSS200,,,,,,,,rs2275229,,,OpenSea
cg05998503,0.042632426,0.357770467,0.07382852,2.232180709,0.026764745,0.994999996,1,chr16,4359947,-,,,,,,,,16:4359284-4360080,Unclassified,TRUE,,,chr16:4357552-4357955,S_Shore
cg07451886,0.043529635,0.698152598,0.075169296,2.232154389,0.026766515,0.994999996,1,chr16,3097405,+,MMP25,NM_022468,Body,,,,,,,TRUE,,,chr16:3095600-3097033,S_Shore
cg17719360,0.104223671,0.205956039,0.112389516,2.23203468,0.026774566,0.994999996,1,chr8,87243983,+,SLC7A13,NM_138817,TSS1500,,,,,,,,,,,OpenSea
cg23109206,0.104907351,0.921653024,0.117380421,2.237237268,0.026777072,0.994999996,1,chr5,55530135,-,ANKRD55,NM_024669,TSS1500,,,TRUE,,,,,,,,OpenSea
cg18764814,0.124654453,-0.735345161,-0.128343035,-2.231806904,0.026789893,0.994999996,1,chr5,1974131,+,,,,,,,5:2027013-2027132,,,,,,,OpenSea
cg25994622,0.282751106,1.607344956,0.23321475,2.266479485,0.026792293,0.994999996,1,chr19,15582775,-,PGLYRP2,NM_052890,Body,,,,19:15443659-15443885,,,,,,chr19:15582605-15582905,Island
cg09360770,0.171164444,0.43857582,0.150150348,2.231651633,0.026800345,0.994999996,1,chr16,86600326,+,FOXC2,NM_005251,TSS1500,,DMR,,16:85157776-85160252,16:86599354-86601143,Unclassified_Cell_type_specific,,,,chr16:86599355-86602649,Island
cg24513883,0.218136946,-0.763848673,-0.168162947,-2.231605027,0.026803483,0.994999996,1,chr6,33290607,+,DAXX;DAXX;DAXX;DAXX,NM_001141969;NR_024517;NM_001141970;NM_001350,5'UTR;Body;Body;5'UTR,,,,6:33398379-33399346,6:33290313-33291433,Promoter_Associated,,,,chr6:33290370-33291087,Island
cg00879606,0.078196242,0.736678142,0.099884199,2.231516691,0.026809432,0.994999996,1,chr19,8028761,+,ELAVL1,NM_001419,Body,,,,19:7934422-7934801,,,,,,chr19:8028515-8028820,Island
cg01309153,0.040472698,-0.833089138,-0.072619061,-2.231483774,0.026811649,0.994999996,1,chr9,136224666,+,SURF1;SURF2,NM_003172;NM_017503,TSS1500;Body,,,,9:135214436-135214608,,,,,,chr9:136223347-136223966,S_Shore
cg07972159,0.200007838,-0.506297075,-0.163699721,-2.231456458,0.026813488,0.994999996,1,chr10,78870177,+,KCNMA1;KCNMA1;KCNMA1;KCNMA1,NM_001161353;NM_001161352;NM_002247;NM_001014797,Body;Body;Body;Body,,,,,,,,rs7090036,,,OpenSea
cg01288372,0.260948761,-0.526622016,-0.185339974,-2.231404371,0.026816997,0.994999996,1,chr2,209271383,-,PTH2R,NM_005048,TSS200,,,TRUE,2:208979450-208980367,,,,,,chr2:209271337-209271987,Island
cg27424906,0.305964882,0.628059028,0.19492759,2.231378782,0.026818721,0.994999996,1,chr1,62662166,+,L1TD1;L1TD1,NM_019079;NM_001164835,5'UTR;5'UTR,,RDMR,,,,,,,,chr1:62660555-62660946,S_Shore
cg05012767,0.112360445,0.983877957,0.113368931,2.231354245,0.026820374,0.994999996,1,chr20,61558000,+,DIDO1;DIDO1;DIDO1;DIDO1,NM_080796;NM_022105;NM_080797;NM_033081,TSS200;5'UTR;5'UTR;5'UTR,,,,20:61027473-61028709,20:61556793-61558743,Promoter_Associated,,,,chr20:61557027-61558214,Island
cg03626625,0.068405325,-0.867771799,-0.094242749,-2.231348888,0.026820735,0.994999996,1,chr6,7247354,+,RREB1;RREB1;RREB1;RREB1,NM_001003698;NM_001003700;NM_001168344;NM_001003699,Body;Body;Body;Body,,,,6:7191665-7192589,,,,,,chr6:7246665-7247572,Island
cg03295852,0.070633018,-0.520037213,-0.096619508,-2.231338808,0.026821414,0.994999996,1,chr8,131308988,-,ASAP1IT1;ASAP1,NR_002765;NM_018482,TSS1500;Body,,,TRUE,,,,,,,,OpenSea
cg09584978,0.068922681,-0.511555653,-0.093831345,-2.23126266,0.026826545,0.994999996,1,chr22,37820667,+,ELFN2,NM_052906,5'UTR,,CDMR,,,22:37820571-37820798,Unclassified_Cell_type_specific,,,rs9610752,chr22:37823011-37824119,N_Shelf
cg25537434,0.037343014,-0.735308032,-0.06893863,-2.231212798,0.026829905,0.994999996,1,chr2,237086492,-,,,,,DMR,,2:236751131-236751277,2:237085869-237087351,Unclassified,,,,chr2:237086727-237088463,N_Shore
cg03697136,0.028664763,-0.608054554,-0.061292348,-2.231211698,0.026829979,0.994999996,1,chr17,46703879,-,HOXB9,NM_024017,TSS200,,,TRUE,17:44057280-44059114,,,,,,chr17:46702280-46704166,Island
cg02455820,0.039501656,-0.779634679,-0.071211173,-2.231130635,0.026835442,0.994999996,1,chr16,51147769,-,,,,,,,16:49705124-49705513,,,,,,chr16:51147490-51147944,Island
cg10081941,0.046313092,0.608561352,0.076618868,2.231065959,0.026845267,0.994999996,1,chr2,189269489,+,GULP1,NM_016315,5'UTR,,,TRUE,,,,,,,,OpenSea
cg09378940,0.045056032,-0.847476977,-0.075447222,-2.23095088,0.026847561,0.994999996,1,chr8,71581306,-,LACTB2;XKR9,NM_016027;NM_001011720,1stExon;TSS1500,,,,8:71743622-71744266,8:71580362-71581916,Promoter_Associated,,,,chr8:71581050-71581650,Island
cg27264249,0.094468506,0.938764738,0.109073137,2.230923027,0.026849439,0.994999996,1,chr3,2141686,-,CNTN4,NM_175607,TSS1500,,RDMR,,3:2116614-2116784,,,,,,chr3:2140029-2141784,Island
cg06335980,0.055195045,0.743879884,0.083678943,2.231103025,0.026851324,0.994999996,1,chr16,2326666,-,ABCA3,NM_001089,3'UTR,,,,16:2266658-2266769,,,,,,,OpenSea
cg20949342,0.046873665,-0.72273493,-0.073998407,-2.230885414,0.026851975,0.994999996,1,chr13,20969084,-,,,,,,,13:19866598-19867268,,,,,,chr13:20968851-20969220,Island
cg17024526,0.260865243,-0.526708231,-0.182627696,-2.230876643,0.026852567,0.994999996,1,chr3,53925298,-,SELK,NM_021237,Body,,,,3:53900271-53900339,3:53924859-53926659,Promoter_Associated,,,,chr3:53925438-53926174,N_Shore
cg13393512,0.054940855,0.454154126,0.083449031,2.230851724,0.026854248,0.994999996,1,chr9,135749454,+,C9orf98,NM_152572,Body,,,,,,,,,,chr9:135753347-135754384,N_Shelf
cg11582546,0.239179661,0.648438565,0.17666226,2.230843943,0.026854772,0.994999996,1,chr7,5229738,+,WIPI2;WIPI2;WIPI2;WIPI2,NM_001033518;NM_016003;NM_001033519;NM_015610,TSS200;TSS200;TSS200;TSS200,,,,7:5196201-5197052,7:5229501-5230623,Promoter_Associated,,rs34237074,,chr7:5229657-5230341,Island
cg04917860,0.145172648,-0.82174259,-0.134614717,-2.23079388,0.026858149,0.994999996,1,chr7,22757135,-,,,,,,TRUE,,,,,,,,OpenSea
cg01369082,0.059882532,0.861971958,0.087401612,2.231793238,0.026863393,0.994999996,1,chr5,38557465,+,LIFR;LIFR,NM_001127671;NM_002310,TSS1500;5'UTR,,DMR,,5:38591865-38593392,5:38556427-38557497,Unclassified,,,,chr5:38556222-38557563,Island
cg18460830,0.084410332,0.679582108,0.104467282,2.230690764,0.026865105,0.994999996,1,chr21,47342677,-,PCBP3;PCBP3,NM_020528;NM_001130141,Body;Body,,,TRUE,,21:47342649-47343598,Unclassified,,,,chr21:47343715-47345139,N_Shore
cg19523036,0.083181604,0.295024868,0.102584912,2.23066195,0.02686705,0.994999996,1,chr14,74684675,+,,,,,,,14:73754177-73754429,14:74683806-74685381,Unclassified,,rs1990431,,chr14:74684441-74684676,Island
cg11116274,0.076282673,-0.902664357,-0.101907168,-2.23737573,0.026873273,0.994999996,1,chr10,134334283,-,,,,,,,10:134184231-134184285,,,,,,,OpenSea
cg11801481,0.067676201,0.65963051,0.09286581,2.230566585,0.026873485,0.994999996,1,chr14,38055252,-,,,,,,TRUE,,,,,,,chr14:38057138-38057798,N_Shore
cg23088508,0.261136977,-1.091684365,-0.180106888,-2.230550189,0.026874591,0.994999996,1,chr4,20729211,+,PACRGL;PACRGL,NM_001130727;NM_145048,3'UTR;3'UTR,,,,,,,,rs13145492,,,OpenSea
cg07428648,0.251565327,0.420022232,0.194993048,2.245432986,0.026879039,0.994999996,1,chr11,118306105,+,MLL,NM_005933,TSS1500,,,,11:117810450-117811676,,,,,,chr11:118305422-118307705,Island
cg13212400,0.086421059,0.368145685,0.10281254,2.23046652,0.026880239,0.994999996,1,chr12,56661093,-,COQ10A;COQ10A;COQ10A,NM_001099337;NM_001099337;NM_144576,1stExon;5'UTR;Body,high-CpG:54946815-54947381,,,12:54946738-54947805,12:56660353-56661438,Promoter_Associated,,,,chr12:56660442-56661131,Island
cg08477106,0.154071965,-1.78203512,-0.176467968,-2.266126437,0.026882408,0.994999996,1,chr4,75895596,+,PARM1,NM_015393,Body,,,,,,,,,,,OpenSea
cg10722410,0.0517276,-0.832802512,-0.081114153,-2.230411848,0.026883929,0.994999996,1,chr1,13831907,-,,,,,,,,,,,,,,OpenSea
cg11660725,0.036083785,1.007730279,0.069336284,2.233359677,0.026885786,0.994999996,1,chr10,27389600,-,ANKRD26,NM_014915,TSS200,,,,10:27428863-27429673,10:27388815-27390046,Promoter_Associated,,,,chr10:27389075-27389622,Island
cg07268620,0.047954167,-0.980878776,-0.076643921,-2.230353571,0.026887864,0.994999996,1,chr19,36103192,-,HAUS5,NM_015302,TSS1500,,,,,,,,,,chr19:36103554-36103804,N_Shore
